V_T_psi_all,V_T_phi_all,running_min_all,V_T_psi_minus_V_T_phi_all
651.9610840392306,314.2152266034699,-53.62438979150368,337.74585743576074
426.8910500135571,-116.9169618294909,-291.62182643985886,543.808011843048
1700.636731879359,1373.455538765507,4.868029913902205,327.18119311385203
1855.3686473875205,1584.6082917899573,2.5296101219570915,270.76035559756315
546.3648758512045,-16.927903212879528,-344.5826628643829,563.292779064084
101.67171945306745,-387.96195100448426,-454.51270070443877,489.6336704575517
110.8408935002908,-260.806563106597,-289.0482896096484,371.64745660688783
723.8123408808215,384.1388299409488,-17.962680627067073,339.67351093987264
2317.4837557518385,1837.8142524002096,-345.7442967998427,479.6695033516289
937.3390824982471,572.4848210584596,-31.18218887877137,364.8542614397875
2682.988891581279,2400.9207016777286,0.8872475762845511,282.0681899035503
1769.9722435898757,1381.6898588348804,-155.2344441638633,388.2823847549953
460.8900127077404,84.74512978167672,-106.12359419377788,376.1448829260637
587.8407769472351,243.0560934471443,-49.96662449297874,344.7846835000908
1998.3305122042816,1682.0147123527945,-6.868301814037196,316.3157998514871
1446.1213807482654,1032.613104694401,-79.13660124777758,413.5082760538644
163.26010671484437,-387.0526906662193,-396.67029105696747,550.3127973810637
99.00112498308954,-383.09030368072047,-413.38737259101674,482.09142866381
615.5780361775223,258.3974036847819,-23.004214542075545,357.1806324927404
362.5042865065152,-104.89441978211187,-224.82997245379568,467.39870628862707
418.49364840836915,-185.2752904057612,-400.97502102968303,603.7689388141304
1899.3305089162313,1631.522030988971,-21.10951186472697,267.80847792726036
1687.1095263404204,1495.5281108450852,5.811680463049925,191.58141549533525
1033.07184991943,612.4946027192973,-81.39247271161304,420.57724720013266
970.7660075190761,627.5907965257401,-29.966708224070317,343.175210993336
813.3030223320147,539.7518057083438,1.31771819965752,273.55121662367094
605.0156679587094,237.86035708669556,-153.04303875237082,367.15531087201384
2938.773905223697,2613.5068662863114,0.20861772927719358,325.2670389373857
1482.059519431703,1148.384417719704,-8.124239127774217,333.6751017119989
489.02582029493715,11.542869582492244,-351.444361753859,477.4829507124449
2455.1487202507824,2172.0072018307465,-0.36639568658193866,283.14151842003594
596.8162401930294,120.54268335285093,-135.60386752094553,476.2735568401785
3060.9147720412047,2726.0616085342176,-137.54823376242632,334.85316350698713
2157.3034171373,1848.3931203790276,-52.315842057780614,308.9102967582726
2559.2779318830553,2274.1621330974267,-0.22807947475349977,285.1157987856286
1458.1347868641478,1151.5109942241293,-1.4581614255768613,306.62379264001856
2807.563502273071,2491.975828998358,-95.43073529058734,315.5876732747133
1668.6150646578135,1465.1651239063372,-27.1330409178062,203.44994075147633
315.8331064876729,-250.49286706412659,-487.39558253027894,566.3259735517995
1878.9394153029134,1651.1253497905223,0.5491636242127242,227.81406551239115
1727.021363185053,1468.1981194919003,-39.14726710382866,258.82324369315256
931.9325695200282,527.8414197730095,-130.05265644802378,404.0911497470187
1101.314366313536,766.1803608160436,-49.12491638542058,335.13400549749247
1144.5829801916025,716.9786639912863,-297.26297919762544,427.60431620031613
2014.5067399264608,1647.2287773871678,-105.65410814526867,367.27796253929296
1782.5584551749562,1481.476621067622,-38.4503211026894,301.0818341073341
-2.919595428004186,-441.856619344141,-441.856619344141,438.9370239161368
1082.7541759216065,751.0164070044361,-20.388432281489216,331.73776891717034
2096.2724465974543,1762.7181343760699,-51.31044393039929,333.5543122213844
904.5442676484175,431.46074919600045,-287.75621227216413,473.0835184524171
2933.3004879443056,2637.35470982195,-69.78361522922444,295.9457781223555
3033.6459558957604,2754.234111140834,-20.45910814201062,279.4118447549263
1149.489511752105,813.9207572574078,-26.832484922205076,335.56875449469726
1108.9641081616228,697.5403043562254,-26.057802129423784,411.42380380539737
2765.5086652537248,2464.0346714001207,1.9676478218229363,301.47399385360404
869.5508163778086,410.8545663564154,-302.11665407338216,458.6962500213932
1705.5759809981919,1317.6536190480558,-85.47462414954312,387.92236195013606
1525.4645956130316,1205.7660428538707,-23.581110618027168,319.698552759161
990.1287471606065,659.2673062812438,-38.43287603436477,330.8614408793627
1033.8865852320105,750.8455517029129,3.188650718927761,283.0410335290976
2222.9516662929386,1892.4202338454734,-96.94960897350981,330.53143244746525
1017.5413592318273,737.8574812675556,-2.478412516362539,279.6838779642717
722.7773584482084,262.07644951495456,-170.86686406446893,460.7009089332538
1056.3391594366476,679.8098035252834,-162.84375023299106,376.5293559113642
344.55789572648337,-79.69487627040536,-95.37363503316692,424.2527719968887
280.08787454867934,-104.55862173199739,-277.9697678730482,384.64649628067673
849.4067534863998,539.1119646884049,-83.86606941929682,310.2947887979949
548.985664906988,32.63182725919569,-333.6827879761122,516.3538376477923
1638.9980287907474,1388.5985982626064,4.126891721467018,250.399430528141
2641.1534954999224,2407.1135416814786,2.204973395957893,234.0399538184438
1027.425153785596,556.4201218747398,-195.15731701805174,471.00503191085613
1280.9755392935112,946.4677269246753,-43.00713189141249,334.50781236883597
2044.3710041249797,1798.5381906509197,7.515955860841814,245.83281347406
1405.9266899732008,1107.5385166236583,-100.7341879184861,298.3881733495425
6.629796843166332,-440.05170942326015,-440.05170942326015,446.6815062664265
1324.032312700855,1062.2062768732296,-30.012427829831083,261.82603582762545
259.7689923087755,-380.5220068999896,-601.4085303000792,640.2909992087651
1844.722828283305,1524.5657945910336,-116.54318059869252,320.1570336922714
422.92452216437914,-24.853095767385867,-157.4502530852333,447.777617931765
1326.4367175178195,896.6417845711693,-102.77107692450565,429.7949329466502
1223.346279413659,912.7307254853665,-28.402063429582526,310.61555392829246
