V_T_psi_all,V_T_phi_all,running_min_all,V_T_psi_minus_V_T_phi_all
607.9028547932157,381.8705209320508,-87.85736126426076,226.03233386116494
248.12516813713228,87.65015622632217,-68.03315602949701,160.4750119108101
1302.6340897310329,1148.4773921573135,-18.249542645541197,154.15669757371938
1887.22580735052,1787.0185893065734,-15.278227176365288,100.20721804394657
323.6313407007947,-33.78641386776064,-296.5556622343481,357.4177545685553
587.7543044093327,151.55663133029162,-342.05851654757987,436.19767307904107
634.7437197886811,559.0831381314322,-4.295765129602444,75.66058165724894
17.92774496865286,-229.20015865495404,-240.86121895398364,247.1279036236069
1300.6969660799768,1022.3364788433901,-234.47673803592008,278.3604872365868
46.882170208834395,-357.4103424094832,-393.2669290842534,404.2925126183176
280.30782813218684,-95.08211132011985,-268.6766859381977,375.3899394523067
1706.9508714263193,1582.1452409403032,-8.514624789038038,124.80563048601607
1037.71145446847,806.938420397181,-116.00947645593033,230.7730340712891
703.6332766380256,529.6554635189711,-57.81401337077559,173.97781311905442
495.6483148253774,138.57598648599117,-298.26032773848686,357.0723283393862
2467.539337691029,2243.2366142758615,-91.54100119911018,224.3027234151673
423.187647083314,228.50334556219195,-96.14276158543196,194.68430152112205
-9.904004143236762,-307.4366222072002,-307.4366222072002,297.5326180639634
33.62198947732031,-394.121480097173,-418.68827088272656,427.7434695744933
15.765993142349998,-321.9543680169008,-327.2736962788955,337.7203611592508
334.9493873294068,-68.99413595912915,-310.9963326381521,403.94352328853597
1306.5522211758735,1131.1009012327227,-127.08298313545573,175.4513199431508
1127.7123023176919,876.0915096080032,-150.1783539020226,251.62079270968866
1081.3425822478875,761.9151082663602,-167.6202579930315,319.4274739815273
2647.9358144468515,2528.963102416692,-42.00765558929007,118.97271203015953
1315.7703103773074,1055.8796041259857,-177.89816412141357,259.8907062513217
1831.1715911414522,1664.873648980624,-94.83601418598579,166.29794216082814
0.01899900837139512,-329.53760954434796,-329.53760954434796,329.55660855271935
1313.0782370388006,1087.9372495623572,-105.9839537259972,225.14098747644334
1377.1234299535445,1265.1257747296793,-34.99291988047857,111.9976552238652
1610.092034227493,1403.4819282916317,-134.28948145218425,206.61010593586138
132.41493909731616,-193.39933985606035,-294.88277161104213,325.8142789533765
606.4060293208295,261.7568915259827,-278.6597747966404,344.64913779484675
197.31061451094956,17.779979573294497,-43.23305733459301,179.53063493765507
2.066227062781536,-392.91587519805904,-394.3590022310929,394.9821022608406
1033.2346003582934,746.4728102098784,-207.53546430547178,286.761790148415
1414.601258247134,1083.630791673792,-227.52131985551785,330.97046657334204
1470.1038673227504,1426.6819509565942,29.520044841332947,43.42191636615621
294.7946902603853,-4.09232638071677,-109.94825776779399,298.8870166411021
968.7631609335403,662.333911755723,-191.67346539688106,306.4292491778174
276.4246073319482,86.61932323954974,-7.448239028241218,189.80528409239847
698.1829886901596,380.4385729069826,-203.69659986386927,317.74441578317703
104.36640584493944,-171.42204398720247,-247.87917704836235,275.7884498321419
70.58846388768507,-242.83185366575776,-281.8665491889901,313.4203175534428
1886.1271781963023,1551.0579309610125,-271.90982727312746,335.0692472352898
144.3782636313972,-263.46021537215057,-382.7694884408532,407.8384790035478
598.1176322835618,270.4235864024929,-243.52243701227565,327.69404588106886
577.8780519470292,284.1780475716304,-204.73081266121164,293.70000437539886
3504.280452424786,3252.3082763213024,-195.063854327696,251.97217610348343
667.8607682133752,436.51588882018757,-142.16057343253806,231.34487939318763
1890.0967930842198,1670.02556372055,-121.77605878530619,220.07122936366977
1996.289663332971,1912.1494365774752,-8.118325376178475,84.14022675549586
1992.5492777288655,1863.7841255676565,-58.10880880378926,128.76515216120902
1056.678603631075,919.0183692967364,-13.741759997267522,137.6602343343386
136.6025693470865,-256.79772384953617,-365.45576488755296,393.40029319662267
530.8375878312745,269.53355267129865,-163.56036389608374,261.30403515997585
2133.0390762682673,2007.2783881275225,-13.708470543848193,125.76068814074483
225.54084865188997,80.70503409314901,-35.378468254866966,144.83581455874096
74.16976963706475,-190.99918223028544,-206.18724412517167,265.1689518673502
0.9593419407424335,-490.38560793183376,-490.38560793183376,491.3449498725762
322.2734055548426,7.608961107414643,-214.77470452774722,314.66444444742797
1129.71181528104,837.3210521712376,-189.83649748312348,292.39076310980226
469.24206788243464,193.32464348006067,-96.17140903109606,275.91742440237397
642.0384036249816,230.64530885875467,-344.3534867327825,411.3930947662269
1836.1359006558214,1701.8853209177073,-17.38464288018659,134.25057973811408
0.005281472358547035,-427.4963518398465,-427.4963518398465,427.50163331220506
232.42322462220636,-141.00904908609004,-302.7061256142848,373.4322737082964
110.03470084297714,-152.1474242498656,-200.9223713275914,262.18212509284274
65.85041117582932,-132.22912626168198,-132.22912626168198,198.0795374375113
938.02389400416,734.4780863029832,-116.98363822374574,203.54580770117673
1177.9859633228043,997.8744484865995,-76.00140472512167,180.11151483620483
623.7771104236672,265.46262535302697,-302.5400408315494,358.3144850706402
335.82502747936815,53.99329715829589,-206.09488330378036,281.83173032107226
2251.55264571304,1938.0418521547012,-221.62754154182284,313.5107935583387
340.2842944537242,133.14389483302597,-164.8935428055793,207.14039962069825
27.370409449956696,-426.56122980495655,-438.2994487757227,453.93163925491325
718.6236867247135,565.420037535605,-42.061476820025206,153.20364918910843
-0.3451752391224545,-415.725462860438,-415.725462860438,415.3802876213155
348.0625125065517,60.62531663852468,-126.84638151235178,287.437195868027
1477.3716805107633,1293.3793583411111,-74.63804936961918,183.9923221696522
569.04404952398,241.51813497523523,-267.7008959726087,327.52591454874477
